IEM_name,num_of_files,preference_pct,average_error_dB,slope_of_error,STDEV_of_error,variance,highest_preference_pct,lowest_preference_pct
DUNU DN-1000,2,83.99,3.2121560455342877,0.0002628635192073851,2.531341727456902,6.407690941164494,84.21,83.69
Cayin YB04,6,83.99,3.2117768021602933,0.0002197478201272806,2.3803519879165003,5.666075586378034,84.76,80.89
Final Audio Heaven V,1,83.96,3.2176582912300185,0.0005355681136009823,3.3464337017238526,11.198618520033207,83.96,83.96
GuideRay GR-i18,3,83.96,3.217601765852537,0.00032606602910605656,2.528367073526083,6.392640058490848,83.67,81.85
CCA CA10,15,83.93,3.2247957543849908,0.0002752281411568144,1.9197346498907062,3.685381125990992,87.15,81.76
Artio CR-S1,2,83.92,3.2256269698685283,7.888918995705132e-05,2.297036117346796,5.276374924395644,84.03,83.7
Rock Zircon,1,83.91,3.226832626036238,0.0001589156666160776,2.4261021141485544,5.885971468276084,83.91,83.91
Fonge X2 Pro,2,83.9,3.228997870124465,3.374197853261042e-05,1.9303294719208237,3.726171870166126,84.98,82.7
Haylou GT2,2,83.9,3.229355311344204,0.0005969745856753948,6.051389860638865,36.61931924544287,84.64,83.14
Blon T3,1,83.89,3.2316862070295054,0.0004595350241340599,3.380991356064548,11.43110254978319,83.89,83.89
Focal Utopia,2,83.88,3.233305721934984,4.668784288794448e-05,2.4601666971807012,6.052420177917,84.06,83.46
BQEYZ Topaz,9,83.88,3.232929381944621,0.0006017362330417573,3.4448918933903947,11.86728015714686,85.56,79.32
Notbrand Notblon,2,83.88,3.233753736776683,0.0004233711187873814,2.9637675114612585,8.783917861993261,84.26,83.49
FiR Audio VxV,4,83.88,3.2344118660011163,0.00010380023680033957,2.175478412334002,4.7327063225312695,85.33,81.89
Final Audio E1000,20,83.88,3.233780348856538,5.212470699046519e-05,2.1449980896337055,4.601016804532247,85.24,77.17
Samsung Galaxy Buds2 Pro,18,83.87,3.2350341747198663,0.0011906530975258189,8.20813409857792,67.37346538023758,91.04,72.95
Rose Technics Mini2 MKII 2.0,2,83.87,3.2356255194723174,0.00013927283181262837,2.1327182516526175,4.548487140932198,83.87,83.52
AAW Halycon,3,83.85,3.2404596861497126,0.0002571542610054201,2.418837969882769,5.850777124546595,84.72,81.49
AKG 3003,1,83.84,3.242663073667459,0.0001445436400590333,2.6189086710010345,6.858682627044405,83.84,83.84
BGVP DN2,2,83.84,3.2420968338606766,0.00030454129081009055,2.6425609816542424,6.983128541761433,83.82,83.82
Astell & Kern Odyssey,2,83.83,3.243612843920308,3.377935360494455e-05,2.409437148112995,5.805387370706883,83.83,83.83
Melatonin DIY 4BA,2,83.82,3.246253367689336,0.00017266543650671317,2.1291954840401326,4.533473409256894,84.58,82.85
KSOUND EP-K05,2,83.81,3.2478423813141473,0.00013534184732268354,2.421464493365919,5.863490292631867,84.41,83.2
Senfer DT6 Pro,4,83.77,3.2568377782630225,7.280658512433452e-05,2.4522720260379383,6.013638089688215,83.58,82.77
JVC HA-FW1800,1,83.76,3.2585140816418616,0.0004024215881916289,2.4292802762086936,5.901402660376586,83.76,83.76
Akoustyx R-120,1,83.76,3.2584331282865935,-3.3357875667215855e-05,3.6808652906568837,13.548769287962585,83.76,83.76
Melatonin DIY 4BA 1DD,4,83.75,3.2597429944632874,0.00019554001133423733,2.4556209366658353,6.0300741845915935,84.47,81.85
HBB Sample 'TR',1,83.73,3.264486488457762,0.0001328195004560658,2.42118637758093,5.862143474983467,83.72,83.72
Final Audio E3000,7,83.71,3.2672146690058184,0.00011349889334474525,2.4456435167537736,5.981172211039765,86.2,66.67
Sony MDR-EX15AP,8,83.7,3.269169990875881,0.00021028725236046263,2.351975734992892,5.531789857995355,84.5,81.01
RevoNext QT5,2,83.69,3.272702112675527,0.0005334684775999006,3.151065063690583,9.929211035611338,83.73,83.49
Final Audio B3,5,83.67,3.2756966525643834,0.00017246495332970814,3.2371962621393244,10.479439639608815,84.39,81.18
Penon Audio Fan 2,1,83.67,3.2757357343746434,0.0003207606748558506,2.421475846984291,5.8635452775282895,83.67,83.67
KBear Dumpling,5,83.66,3.2788418345147514,2.037098293813524e-05,1.8293519487404086,3.3465285523603305,84.26,79.87
Empire Ears Zeus,2,83.66,3.278074845866303,0.00013280199007624047,2.5360961722396986,6.431783794848851,83.65,83.46
QDC Folk,2,83.66,3.2772632556558046,1.290471784457076e-05,2.19697260565567,4.826688630001464,84.08,82.85
DROP x JVC FWX1,4,83.65,3.279604543898811,0.0001231660595088999,1.973889392826309,3.896239335112215,83.98,82.4
Jabra Evolve 75E,1,83.63,3.2849838576430015,0.00024104954483638845,2.2954539072317948,5.2691086402257135,83.63,83.63
Anker Life Note 3i,2,83.62,3.2867932543689182,0.00011095216981138838,2.114231239505163,4.469973734099538,83.9,83.17
Cat Ear Mia,1,83.62,3.2854839484965304,0.00018997339376422532,2.241023458115237,5.022186139822775,83.62,83.62
Naga Audio Sirius,1,83.61,3.2889315338241127,0.0001849743774279351,2.602672757654234,6.773905483435495,83.59,83.59
BASN MTPro,2,83.61,3.28858280637666,0.00018627047769402438,2.4479230950972215,5.992327479510362,84.01,83.11
KBear Lark,12,83.58,3.2933966565478507,0.00028234837342254167,2.281674769116433,5.2060397520225274,85.49,79.33
IBasso iT00,1,83.56,3.2971850133548446,0.00014754718484691706,2.225716766469707,4.953815124544368,83.56,83.56
Nagaoka P908,1,83.54,3.301201210056043,0.0002072375192243586,2.3054863328048696,5.315267230750045,83.54,83.54
Meze Audio Rai Penta,1,83.53,3.304639901162546,0.000560996447740985,3.3904182339082336,11.494935800817425,83.53,83.53
Audeze LCD-5,4,83.52,3.306289521943523,2.694471032734742e-05,2.52753723550716,6.3884444768751765,84.37,82.33
Senfer DT6,3,83.51,3.3071186954856375,0.0003000193330156247,2.374201374946443,5.63683216879758,83.97,81.91
Empire Ears Bravado MKII,2,83.49,3.311760149493562,1.1176003196278551e-05,1.9496111472649704,3.8009836255398346,83.94,82.91
7Hz i88 Mini,1,83.48,3.3136282188105053,-9.125159592714335e-06,1.9399195452100253,3.7632878418878715,83.48,83.48
G-Most E8,2,83.48,3.313571258705355,0.00017006494465903005,2.576433095351551,6.638007494822774,84.35,82.07
64 Audio Fourte,3,83.43,3.3248074360879034,0.00016931886390994503,1.8406143957853947,3.387861353972433,84.43,82.27
Blon B20,2,83.43,3.323409482073436,0.00012775367831551854,2.592121200991198,6.719092320628052,83.22,83.04
Bang & Olufsen Beoplay H95,4,83.41,3.328217569138069,0.0002952977974306839,2.5938133632816935,6.727867763538692,84.74,75.71
Melatonin DIY 8BA,2,83.41,3.3289828368004595,0.00028113564539771326,2.549983491861736,6.502415808767372,83.55,83.23
Prisma Audio Azul,13,83.39,3.3314833429324424,-0.00012001204407610221,2.7653535310839867,7.647180151878673,88.31,48.51
Queen of Audio Sunrise,2,83.38,3.3332036148053095,0.0002316135011159626,2.8886885976565444,8.344521814230934,83.75,82.86
HiFiMAN HE-R10D,4,83.37,3.3370062495735753,-8.287242967799651e-05,2.2818984860463094,5.207060700620438,84.09,82.06
JVC FX1100,1,83.36,3.3384510586146314,-9.645058951887385e-06,2.107766675822787,4.442680359709041,83.36,83.36
Fender NINE,2,83.35,3.3392791706642724,0.00022822588359558478,2.685066933668289,7.209584438278827,82.93,82.43
Etymotic ER2SR,1,83.35,3.3405909478350413,-0.00017664232877688998,3.6222391713325712,13.120616614336074,83.35,83.35
MEE Audio M6 Pro 2ng Gen,1,83.34,3.342564033853962,2.0334041409340125e-05,2.033634389519588,4.135668830236707,83.34,83.34
Antlion Audio Kimura Solo,2,83.29,3.351635584630805,0.0002019850858903249,2.2311548250656297,4.97805185341364,83.76,82.64
Penon Audio Fan,4,83.29,3.3527651361786717,2.0931794320490398e-05,1.9543025619854806,3.819298503783013,84.82,81.51
Hiby Seeds II,1,83.29,3.3529151051147714,8.480955470211609e-05,1.9504275970218203,3.8041678112243127,83.29,83.29
Akoustyx R-220,2,83.26,3.358362081988111,-5.367540018064328e-05,3.3628400380924663,11.308693121797742,83.01,82.58
HiFiMAN Sundara 2022,4,83.25,3.3597454833876754,-0.00011433865033844274,4.451995883526427,19.820267346936255,85.98,77.89
iF Audio 11,1,83.24,3.36298798075905,0.000349105389102501,2.6418937565201883,6.979602620740352,83.23,83.23
Queen of Audio Mojito,1,83.24,3.3622181849847252,0.0005433854514784749,3.804336980180721,14.47297985877057,83.22,83.22
AAW Mockingbird,1,83.21,3.369124686750905,0.00018640948847998106,2.4048134734771116,5.783127842217051,83.2,83.2
Kinera YH802,4,83.2,3.3702661124344964,0.00020316141927030997,2.343776974869139,5.493290507926731,84.0,81.71
Campfire Audio Comet,1,83.2,3.371004311541245,0.00038591968936937666,3.0813924118603304,9.494979195870423,83.2,83.2
Semkarch SKC-CNT1,1,83.19,3.3727215253268614,0.00029296080019689186,2.620699612218008,6.868066457479617,83.17,83.17
Shozy B2,1,83.17,3.375971242994721,-6.809144772784194e-05,2.1304974526048666,4.539019395555826,83.17,83.17
SoundMAGIC T60BT,2,83.17,3.376928152726053,3.081693906974164e-05,2.2011408903627054,4.845021219226723,83.21,82.7
Astell & Kern Zero 2,2,83.17,3.3771722166228453,-0.00012710545606683002,2.585541469768537,6.685024691892846,83.32,82.85
Nyk Nemesis Aurora,2,83.17,3.3756330118970137,4.119872993053283e-05,2.2932423969352587,5.25896069110137,83.59,82.75
Sennheiser OCX 685,1,83.16,3.378664732859196,0.0005059211118317338,3.127190047165888,9.77931759109339,83.16,83.16
Echobox Audio Nomad N1,2,83.15,3.3796324689657578,0.00024413780404628662,2.676414184273769,7.163192885781825,83.41,82.58
TRN BA5,2,83.15,3.3803628405463613,0.0004332969275224404,2.992063548369307,8.952444277480328,83.19,82.98
Lenovo Thinkplus XT98,1,83.14,3.3818174622829686,0.0004070363498959183,2.9549632432872825,8.731807769178895,83.14,83.14
CAL! SE,1,83.13,3.3833951290518014,-9.803301329823219e-05,2.70834535520132,7.335134563040564,83.14,83.14
Fengry A6S,2,83.1,3.389524294553446,0.00029724465063322964,2.3368612802579234,5.460920643168701,83.83,82.33
Monoprice Quartet,2,83.08,3.395130063655432,0.0003254284038282453,2.8660975530238124,8.214515183449086,83.05,82.68
SuperTFZ Force1,2,83.08,3.3933304338805805,0.0001485775233401076,1.9888560395548311,3.9555483460737277,82.97,82.81
FZ Audio Liberty Max,2,83.07,3.395793746738437,0.0003478852532397961,2.7740562739953942,7.695388211293209,83.13,82.78
Sony MDR-EX10,1,83.07,3.396524564848376,2.5433870472398886e-05,1.9063708908378383,3.634249973433853,83.07,83.07
Effect Audio Axiom,7,83.06,3.3989444917465805,-3.339590576169176e-06,2.357617810744596,5.558361741540144,84.3,81.33
Sivga Phoenix,2,83.05,3.400406516538515,-5.918846192561733e-05,2.332845247631246,5.4421669493956895,83.66,82.17
Hiby Crystal6,2,83.03,3.4041603105154827,3.189112703199618e-05,2.249045528589148,5.058205789666841,83.4,82.57
JVC HA-A7T,2,83.03,3.4037276425512073,-5.447870431421335e-06,2.1062232691941736,4.436176459694992,84.14,81.84
Philips SHE3590PK,1,83.02,3.407120554648216,0.0001626085764145322,2.4243749010949722,5.877593661059256,83.02,83.02
Meze Audio Advar,1,83.01,3.408120060794313,-8.998442014379464e-05,1.8665738432701326,3.4840979123802334,83.01,83.01
1MORE Quad Driver,3,83.01,3.4089104230158815,6.281798015041592e-06,2.695331452585995,7.26481163929933,81.59,79.92
NiceHCK Traceless,4,83.0,3.4100243486403707,-4.9398848414035834e-05,2.3779002517694643,5.654409607365282,77.72,69.0
KBear Robin,10,83.0,3.4097667207262066,0.00048045003947099174,3.474819368530393,12.074369643913958,84.11,79.71
CCA CX10,1,83.0,3.4100911266183775,0.0002716663349521026,2.40597328846403,5.7887074648024175,83.0,83.0
Audeze LCD-2,2,82.98,3.4139921108565803,-1.7320183451688374e-05,2.3614450068401243,5.576422520330155,83.23,82.43
Lime Ears Aether R,2,82.97,3.415920049760077,7.831565467575593e-05,2.88698749272971,8.334696783177776,87.43,78.16
Dethonray Tender 1,1,82.97,3.4159390205124898,-2.4143657113437633e-05,2.283578714634878,5.21473174593348,82.97,82.97
Audio Technica ATH-SPORT5TW,2,82.96,3.4183563547193137,0.00026615386014958446,2.581538926149215,6.664343227223643,83.47,82.42
MMR Thummim,3,82.96,3.417497825972008,2.1516927282965997e-05,2.8013567677601796,7.8475997402757605,85.08,80.14
Etymotic ER4SR,5,82.95,3.42101935960562,0.00022229342152192913,4.075602231964497,16.610533553193996,82.46,81.14
Hidition NT-6,2,82.94,3.422397260023516,0.00046409055075679776,4.072553976185027,16.58569588894047,83.03,82.31
LZ A2 Pro,3,82.93,3.423421484662546,0.00034719100580977595,3.1397916889450377,9.858291849968333,84.81,80.15
Hessian TWS7,2,82.93,3.424521093241493,1.4459902037949201e-05,2.3662034932356737,5.598918971400704,82.96,82.7
ISN H50,2,82.92,3.426904371610784,5.3354808747681994e-05,2.3342825350314134,5.448874953352682,83.54,82.25
Nothing Ear (2),18,82.9,3.4297050598809715,0.0011659722015020415,7.49105914665405,56.1159671386693,84.02,64.82
Final Audio Heaven IV,1,82.89,3.431919746665485,0.0004613180174336284,3.0489263439116887,9.295951850598696,82.89,82.89
EPZ Audio Q1,3,82.87,3.4368917084158013,0.000118374957230645,1.987933820305726,3.9518808739153184,84.0,81.5
Openheart IE800,2,82.86,3.438864197963128,0.0001423321312007773,2.213380729743731,4.899054254800892,82.94,82.45
Audio Technica ATH-CLR100,2,82.86,3.4380309721839306,2.5235588657979343e-06,1.8306145976674408,3.351149805193126,83.73,81.84
Hiby Crystal6 II,2,82.85,3.4397376135849482,0.0002455155500425305,2.309034139151417,5.331638655766726,82.95,82.65
Bamboo Forest Bird Jinghong,3,82.85,3.440485484638827,0.0005101741782975638,2.9862165888885284,8.917489515753038,85.52,77.02
Campfire Audio Trifecta,2,82.85,3.4395725401832746,0.0005653731324429047,3.8926244255686737,15.152524918533848,83.23,82.38
Philips SHS8000,1,82.84,3.4429560634098966,0.00048112660012744846,3.6718037559300623,13.482142822062112,82.84,82.84
Astell & Kern Solaris X,1,82.84,3.4427874590455896,0.0001266262400423135,2.3532655128994393,5.537858574201861,82.84,82.84
Etymotic MK5,1,82.82,3.4461983280552557,0.0003821946536812595,4.278808139384016,18.308199093658903,82.82,82.82
InTime Sho,2,82.79,3.4518581458258075,-0.0001705991258525582,2.4149922479210097,5.832187557518572,83.28,82.11
Smabeat Proto 1.0 Red,12,82.79,3.4534292163910596,0.0004963478835680651,3.1399355863506315,9.859195486431085,85.52,67.69
Mixx Earphones,1,82.76,3.45920070977083,0.000280751572672228,2.9725524243738572,8.836067915650897,82.76,82.76
Audiosense AQ4,3,82.75,3.461052695130668,1.7919847997204427e-05,1.432990783881309,2.0534625866887684,87.21,79.33
Queen of Audio Affinity,2,82.74,3.4630922924483136,0.000266306069243772,2.9461385756453224,8.679732506905449,83.02,82.28
NiceHCK X49,4,82.73,3.4646187768381114,0.0003408045985490249,2.479011875564349,6.145499879189071,83.77,81.32
Audeze LCD-XC,2,82.73,3.463561859588194,-5.7804690972648494e-05,3.398969450189928,11.552993323324422,84.44,80.69
Ashida EA-HF1,2,82.73,3.4644905638279484,0.0003629167389704892,3.0380928689580657,9.230008280413852,84.09,80.87
EarSonics ONYX,2,82.73,3.464252552587,0.0002603907563268904,3.1761181521160897,10.087726516201323,83.03,82.2
KZ ATR,3,82.72,3.466580170947269,0.0004013021128679322,2.7616777227801976,7.626863844500417,84.96,78.66
Canal Works CW-U77,2,82.72,3.466559247515739,0.0005624083150510444,3.512154485951989,12.335229133192682,82.86,82.55
GS Audio GT12x,10,82.71,3.4680231295004353,0.00022090820323151126,2.085106035876673,4.347667180849333,85.37,75.89
EZAudio X3,2,82.7,3.4696671038934794,7.947858115739945e-05,2.4497227653776137,6.001141627209342,83.09,82.23
CCA CX4,1,82.68,3.47518782912589,0.00027750102064262475,2.427283937475956,5.891707313128781,82.68,82.68
ddHiFi Janus2,1,82.66,3.4791786736432737,0.0002445437709576478,2.336463165458325,5.459060123543536,82.66,82.66
BQEYZ KB1,1,82.65,3.4805244903864896,0.0006399019730158306,4.072345028225981,16.583994028916866,82.65,82.65
RikudouGoku DIY 10mm Bio,5,82.65,3.4803894356851552,0.0003944734641420584,2.953854202989313,8.72525465251763,84.06,76.84
Co-Donguri Brass,6,82.63,3.485401784118139,-1.9372807406281855e-05,2.025086570584477,4.100975618361598,87.91,61.73
FloAudio Lily,7,82.57,3.4969290407753535,0.0005135570796252908,3.25253616557109,10.578991508347888,83.12,81.48
BQEYZ KC2,4,82.57,3.4966611648076165,0.00030402436130993376,2.8514493306620374,8.130763285332982,84.3,79.4
Magaosi K5,4,82.56,3.4987325398240032,0.000342979784390148,2.9879459902949446,8.927821240919638,83.88,78.15
HiFiMAN Deva Pro,2,82.55,3.5000636595895407,1.3046758974517962e-05,4.569933941808887,20.88429623249691,82.82,81.34
Skullcandy Dime,2,82.54,3.502221302001792,-6.382541808213954e-05,1.92424121585416,3.702704256791896,82.89,82.16
Empire Ears ESR MKII,2,82.53,3.5051763801601856,0.0006141682571456778,4.104080340089856,16.843475437912062,82.82,82.14
Campfire Audio Ara,4,82.52,3.5070304661721647,0.00025932559284770526,3.1822325395775573,10.12660393594623,82.96,80.84
Alpex HR-4000,1,82.51,3.5087114787301315,-2.7373234644430483e-05,1.7006585791870508,2.8922396029625186,82.51,82.51
Kotori Audio Dauntless,2,82.5,3.511546590885161,-8.953972152165588e-05,2.837493775933971,8.051370928464024,82.66,82.01
Fearless Audio Roland,2,82.49,3.5117700093708013,0.0006289875056458662,3.4490573582725856,11.895996660654266,82.55,82.42
Audeze LCD-X,2,82.49,3.512661812030936,-4.991066780934027e-05,2.3977893141703395,5.749393595149467,82.44,82.41
QDC Neptune,1,82.46,3.518981477599631,0.0004192525496711743,3.787862011183984,14.347898615770776,82.46,82.46
RevoNext RX8,2,82.46,3.5196952842744214,0.00036361047164930994,2.5469734571643574,6.487073791499759,82.7,82.09
Reecho Yusicon (SJ01),2,82.46,3.5190233459491234,0.000558985055061093,3.9580471881381087,15.666137543527988,82.94,81.87
Empire Ears Legend X,11,82.43,3.52485590212628,-9.805341797782797e-05,2.2360148202932533,4.99976227657107,83.89,76.88
1MORE ComfoBuds Pro,3,82.42,3.52646078564068,0.0005908093700262379,4.1610843221807245,17.314622736298222,82.52,82.06
StageSound Stage Magic Plus,1,82.36,3.53947711130181,0.00029555968280400955,2.8658270369400256,8.212964605656447,82.36,82.36
HiFiMAN RE-600s v2,2,82.35,3.54162748589822,0.00017910282688409868,2.4828178150697804,6.164384302827879,84.6,77.48
ISN D10,1,82.34,3.5427168693878253,6.502017689373573e-05,2.7271725786673553,7.437470273835153,82.34,82.34
Elecom EHP-GB2000MBK,2,82.33,3.544852863541182,0.00014751750144783037,2.372002173851228,5.626394312754951,82.15,81.18
FOSTEX T20,3,82.31,3.549178214360585,1.9770177475941782e-05,2.2916609930956024,5.251710107275923,82.44,81.15
QDC Uranus,3,82.31,3.548839945694908,0.0004037959837275795,3.2201009485769974,10.369050119026479,82.55,81.87
FiR Audio Neon 4,5,82.29,3.5519891399490096,5.488614066926705e-05,2.6102178704715326,6.813237331328943,84.68,79.62
BGVP SGZ-DN1S,2,82.28,3.5543472452586857,4.0139823237204395e-05,2.2094019637671423,4.881457037498105,83.13,81.22
HZSound Bell Rhyme,2,82.28,3.5550977486944144,-2.8347280421516257e-05,4.017631167874436,16.141360201076104,82.96,81.48
HBB Sample 'TR B',1,82.28,3.5557650720763454,8.38774160261613e-05,2.650782980501811,7.026650409718064,82.27,82.27
Stax SR-003 MKII,2,82.26,3.559682114235663,-3.439124944741194e-05,2.4379199135003358,5.943453504641485,82.99,79.45
Sony MH1,2,82.25,3.561347949724386,6.579814951812738e-05,2.3011766482037608,5.2954139662382955,82.58,81.23
Anker Soundcore G2,1,82.25,3.5600816146319207,0.001442189486526926,10.14460569555319,102.91302471825023,82.25,82.25
Letshouer Singer,1,82.25,3.561731082635777,4.190773165200731e-05,1.6880361149106036,2.8494659252424848,82.25,82.25
Light Harmonic Mera,1,82.25,3.560141998703232,0.0005595276038053107,3.1698001311705966,10.047632871569132,82.25,82.25
Shortbus Ola,1,82.23,3.565411663327728,0.0002644144916052141,2.4887714635529217,6.193983397795351,82.23,82.23
QKZ ZXD X,1,82.22,3.566824021743434,-7.962830853057013e-05,2.340977178093353,5.480174148353918,82.22,82.22
Custom Art FIBAE 3x3,1,82.22,3.567832316875951,0.00013411399751862973,2.9439002159118113,8.66654848124561,82.21,82.21
1MORE Piston Classic,2,82.22,3.5664950344106385,0.00011245194044484908,2.5631555391728806,6.569766317992621,81.87,81.81
Focal Elex,4,82.2,3.5699577533846933,-0.0001046105711896154,3.476323551572097,12.084825435214839,82.76,80.02
IBasso SR3,4,82.19,3.572563212000159,0.0001554620210096575,2.232725662407349,4.9850638835723355,81.71,81.45
Fengru PT1,1,82.19,3.573062000895711,0.00042454793102220367,3.808388103851445,14.503819949557204,82.19,82.19
Cutbox KINA,2,82.15,3.581221202360262,0.0005722700043793384,3.6973776733007195,13.670601659022642,83.95,79.61
Beemix Pisces,2,82.15,3.5806066721738516,0.000216192838302741,2.881042299713029,8.300404732735737,82.08,81.99
Sennheiser Momentum True Wireless 2,5,82.13,3.58458415132098,0.00021647137114261432,2.65962201240175,7.073589248851934,84.58,80.07
HZSound Zero,5,82.12,3.5862818185809613,0.00048259677767468307,4.308310893227783,18.561542752705176,82.6,81.33
FiR Audio Krypton 5,12,82.09,3.593632551016987,0.000146359368388476,2.692963263864554,7.252051140524031,84.83,78.01
HiFiMAN Shangri-La Sr,2,82.09,3.592529305181676,-0.00011021315254615187,2.848169301575643,8.112068370437887,82.1,81.85
Mikubuds Mikubuds,1,82.08,3.594686343631281,0.0005390650543170585,3.3850933083731554,11.458856706392714,82.07,82.07
Kinera Freya,3,82.07,3.5959892674409235,0.000335026673001138,3.344413931350848,11.185104544213635,82.93,81.02
1MORE Single Driver,1,82.06,3.5992012382447305,0.00023563455161374885,2.8070187274345235,7.879354136168131,82.06,82.06
Auglamour T100,2,82.04,3.6034980982304017,7.247608086905732e-05,1.9784396986057486,3.9142236410192055,83.04,80.59
Shanling AE3,1,82.04,3.6026830620360926,9.201893497748473e-05,2.4177071544541238,5.845307884698656,82.03,82.03
Etymotic ETY Kids,1,82.04,3.6029385000744343,0.00015500883114174973,3.7490733930991453,14.05555130684394,82.04,82.04
Soundpeats TrueDot,1,82.03,3.6055724740950095,8.506582158684557e-05,2.870400896276352,8.239201305344084,82.01,82.01
Beyerdynamic Xelento,3,82.03,3.6049469943171935,0.0003171882156498779,2.620074815510126,6.864792038870419,83.42,80.85
Fearless Audio Tequila,1,82.03,3.605063000975114,0.0002987060694896948,2.599031896761666,6.754966800384542,82.03,82.03
Audeze CRBN,2,82.01,3.608960731263983,0.00010405077916607437,3.424751080366951,11.728919962474599,81.95,81.83
Sennheiser Momentum True Wireless,1,81.99,3.612595508737179,0.0001564048879424781,2.665136122049866,7.102950549055,81.99,81.99
FiiO F1,4,81.96,3.618147887331128,0.00048606124467143435,3.5394328961568817,12.527585226397493,83.01,80.64
Geek Wold GK80,4,81.9,3.631278356236182,0.00043561880708986106,3.222877207356452,10.386937493697724,84.87,72.68
Fostex TE-02n,2,81.88,3.6346273623398075,0.00029670552437782195,3.048739275658641,9.294811170943577,81.78,81.76
Elecom EHP-GB10AGD,2,81.87,3.637567090962549,0.0002746619420026023,2.9696930435701994,8.819076773029234,81.73,81.71
PROfundo Focus 01,2,81.87,3.63607690095,0.0006725384193719504,3.648753683717017,13.313403444438501,82.23,81.35
Custom Art FIBAE Black,2,81.86,3.639592203185509,0.0003154831923987271,3.047601220140874,9.287873197004146,82.05,81.33
Final Audio E2000,6,81.86,3.6385483037976645,0.0001499292071880517,2.2770802316770937,5.185094381494608,83.56,79.19
BGVP NS9,11,81.85,3.6417934540124715,0.00011555053176188765,2.47447387168646,6.12302094165898,83.21,79.15
AXS Audio Pro Earbuds,2,81.83,3.644760176399468,0.0004611602909167416,3.75520503832094,14.101564879830972,81.98,81.62
Behringer SD251-BT,2,81.83,3.6446948051468415,0.0002972648474622664,3.072754239258545,9.44181861488136,81.79,81.09
Sivga P-II,1,81.8,3.6502293110168176,0.00028267947259276075,3.3678054605155374,11.34211361987827,81.8,81.8
Fengru QZX-A1,3,81.78,3.6557492111426133,0.0001719713378732474,2.3992294133597976,5.756301777930799,81.88,81.31
7th Acoustic Proxima,8,81.77,3.656344969161997,0.00033341817925249266,4.568132329472185,20.867832979568973,82.01,80.44
KBear F1,5,81.77,3.658117627726298,0.00039905480641652,2.6768926228641434,7.165754114344473,82.02,81.13
Etymotic HF5,1,81.76,3.659711036732931,0.00033993661503869954,3.482972354978902,12.131096425547279,81.76,81.76
FiiO FA9 Pro,1,81.75,3.6608916936139515,0.0003564058714271474,2.70874704566582,7.337310557403306,81.75,81.75
QKZ AK6 Pro,2,81.72,3.668048682808947,5.1663159077817315e-05,1.9321292317571535,3.7331233682104883,82.07,81.27
JVC HA-FW01,1,81.71,3.6685280298733427,0.00032353177579816253,2.9527788529640655,8.718902954511783,81.71,81.71
Mackie MP-360,1,81.69,3.672282177374364,8.014952802893433e-06,2.3122537525465034,5.346517416165386,81.69,81.69
Penon Audio Globe,6,81.69,3.6735693085499057,0.0002442804404838482,2.9720362239932867,8.832999316728273,82.82,78.63
GK GS5,2,81.65,3.68089219716161,0.00036612086102527717,2.902064474765646,8.421978215696805,82.1,80.41
1MORE Evo,2,81.65,3.6811869152136363,9.758022257339286e-05,2.067025578777261,4.27259474331947,81.8,81.47
Burson Audio Playmate 2,1,81.65,3.681963867653536,0.00018856090770024618,2.3076667778460345,5.325325957574298,81.65,81.65
Ovidius TX-901,2,81.63,3.6860523628257353,1.79200103823541e-05,2.359232440446352,5.565977708054448,81.5,81.28
iKKO Asgard OH5,3,81.61,3.6893459557905226,0.00011518911489664089,2.9759681414729933,8.856386379062222,82.01,80.64
Dan Clark Audio Corina,2,81.61,3.688291627310652,3.7386016695076146e-05,3.2614437022963845,10.637015023248749,81.7,81.51
Audio Technica ATH-CKR7TW,2,81.6,3.6920738698684485,0.00015282519590992263,2.7292090262309663,7.448581908860579,89.64,68.39
Lafitear LM 1,1,81.6,3.6922338083502946,0.0002513262620679533,2.6405644254606306,6.972580485008231,81.6,81.6
Rode NTH-100,1,81.59,3.693301517771986,7.732070312639286e-07,3.715332710721119,13.803697151354339,81.58,81.58
Echobox Audio Finder X1,2,81.58,3.695281154689931,0.00011394597713651597,1.9890616055985257,3.956366070866185,83.83,78.27
Shortbus Motu Rig Calibrated,1,81.56,3.6996641648609736,0.00020123538374808476,2.3503718168304175,5.5242476773507185,81.56,81.56
Shortbus 'Not DM',1,81.56,3.698484089653495,0.0004274571474634007,3.4246427586563293,11.728178024417234,81.56,81.56
InTime Sora 2,5,81.56,3.698923963354785,0.00014183369892369942,2.4498958725473567,6.001989786324574,83.84,78.66
Lafitear LM 2,1,81.55,3.7004727296835407,0.00031955219149420647,2.9847084561486588,8.90848456820531,81.55,81.55
Fearless Audio Provence,3,81.55,3.7004813445901195,0.00014760307993259104,2.4145154277911756,5.829884751041604,88.17,77.04
Campfire Audio Mammoth,4,81.54,3.7041368589825128,0.0006859644896966251,4.4482642787664695,19.787055093749778,81.43,80.53
Sony XBA-A2,5,81.54,3.7039540099706127,-0.00023411571254799719,2.3197158427642486,5.381081591171448,82.23,75.48
Aur Audio Duet Plus,2,81.53,3.7056984628100285,7.780033207612682e-06,2.405319780076658,5.7855632444280225,81.46,81.44
Jaybird X3,2,81.53,3.7044727071232844,0.001317903966598995,8.489655138114276,72.07424436411014,81.49,81.49
